2016-03-27-12-37-05pm,1459053425830,1009.2953,32.97558,3
2016-03-27-12-37-06pm,1459053426840,1009.2953,32.97558,3
2016-03-27-12-37-07pm,1459053427842,1009.2453,33.3957,3
2016-03-27-12-37-08pm,1459053428869,1009.2953,32.97558,3
2016-03-27-12-37-09pm,1459053429904,1009.2953,32.97558,3
2016-03-27-12-37-10pm,1459053430926,1009.1454,34.228016,3
2016-03-27-12-37-11pm,1459053431938,1009.2453,33.3957,3
2016-03-27-12-37-12pm,1459053432974,1009.2953,32.97558,3
2016-03-27-12-37-13pm,1459053433981,1009.2453,33.3957,3
2016-03-27-12-37-14pm,1459053434998,1009.2453,33.3957,3
2016-03-27-12-37-16pm,1459053436037,1009.2453,33.3957,3
2016-03-27-12-37-17pm,1459053437091,1009.27527,33.144684,3
2016-03-27-12-37-18pm,1459053438108,1009.21533,33.644073,3
2016-03-27-12-37-19pm,1459053439114,1009.2953,32.97558,3
2016-03-27-12-37-20pm,1459053440122,1009.1454,34.228016,3
2016-03-27-12-37-21pm,1459053441133,1009.2453,33.3957,3
2016-03-27-12-37-22pm,1459053442138,1009.21533,33.644073,3
2016-03-27-12-37-23pm,1459053443141,1009.2453,33.3957,3
2016-03-27-12-37-24pm,1459053444150,1009.21533,33.644073,3
2016-03-27-12-37-25pm,1459053445161,1009.2453,33.3957,3
2016-03-27-12-37-26pm,1459053446173,1009.32526,32.727203,3
2016-03-27-12-37-27pm,1459053447217,1009.21533,33.644073,3
2016-03-27-12-37-28pm,1459053448224,1009.2453,33.3957,3
2016-03-27-12-37-29pm,1459053449229,1009.27527,33.144684,3
2016-03-27-12-37-30pm,1459053450236,1009.2453,33.3957,3
2016-03-27-12-37-31pm,1459053451270,1009.27527,33.144684,3
2016-03-27-12-37-32pm,1459053452282,1009.2953,32.97558,3
2016-03-27-12-37-33pm,1459053453289,1009.2953,32.97558,3
2016-03-27-12-37-34pm,1459053454324,1009.2453,33.3957,3
